"X:","Y:","Z:","Roll:","Pitch:","Yaw:","Graph 0"
0.290000,0.580000,0.120000,168.610000,12.200000,-154.520000,""
0.360000,0.510000,0.140000,169.240000,12.190000,-154.500000,""
0.370000,0.490000,0.140000,169.980000,12.150000,-154.490000,""
0.360000,0.480000,0.140000,170.880000,12.070000,-154.500000,""
0.380000,0.460000,0.140000,171.880000,11.970000,-154.500000,""
0.350000,0.460000,0.150000,172.780000,11.890000,-154.520000,""
0.310000,0.430000,0.160000,173.560000,11.840000,-154.570000,""
0.400000,0.400000,0.140000,174.200000,11.830000,-154.650000,""
0.410000,0.260000,0.080000,174.840000,11.870000,-154.690000,""
0.420000,0.140000,0.080000,175.810000,11.920000,-154.730000,""
0.400000,-0.070000,0.090000,177.300000,11.980000,-154.740000,""
0.390000,-0.190000,0.090000,179.540000,12.060000,-154.690000,""
0.370000,-0.220000,0.070000,-177.580000,12.110000,-154.620000,""
0.350000,-0.220000,0.040000,-174.220000,12.150000,-154.550000,""
0.340000,-0.230000,-0.020000,-170.780000,12.160000,-154.510000,""
0.350000,-0.240000,-0.040000,-167.910000,12.170000,-154.460000,""
0.320000,-0.270000,-0.040000,-165.820000,12.200000,-154.450000,""
0.280000,-0.320000,-0.020000,-164.390000,12.240000,-154.420000,""
0.250000,-0.370000,0.010000,-163.300000,12.280000,-154.360000,""
0.210000,-0.400000,0.050000,-162.340000,12.350000,-154.320000,""
0.180000,-0.500000,-0.010000,-161.260000,12.470000,-154.260000,""
0.170000,-0.520000,-0.040000,-160.060000,12.640000,-154.160000,""
0.150000,-0.450000,-0.090000,-158.810000,12.860000,-154.060000,""
0.090000,-0.440000,0.030000,-157.560000,13.120000,-153.990000,""
0.060000,-0.440000,-0.070000,-156.550000,13.400000,-153.940000,""
0.010000,-0.450000,-0.100000,-156.150000,13.640000,-153.890000,""
-0.040000,-0.430000,-0.040000,-156.080000,13.870000,-153.830000,""
-0.060000,-0.390000,-0.040000,-158.000000,14.060000,-153.780000,""
-0.080000,-0.360000,-0.060000,-158.450000,14.250000,-153.640000,""
-0.130000,-0.320000,-0.030000,-158.910000,14.440000,-153.530000,""
-0.110000,-0.280000,-0.020000,-159.500000,14.640000,-153.430000,""
-0.110000,-0.280000,-0.010000,-160.180000,14.860000,-153.320000,""
-0.160000,-0.230000,0.030000,-161.060000,15.060000,-153.220000,""
-0.200000,-0.180000,0.060000,-162.110000,15.190000,-153.130000,""
-0.190000,-0.130000,0.090000,-163.250000,15.250000,-153.050000,""
-0.200000,-0.060000,0.100000,-164.520000,15.220000,-152.970000,""
-0.230000,0.050000,0.100000,-166.030000,15.120000,-152.860000,""
-0.250000,0.130000,0.080000,-167.700000,15.010000,-152.750000,""
-0.260000,0.190000,0.050000,-169.770000,14.970000,-152.670000,""
-0.260000,0.250000,0.050000,-172.090000,14.980000,-152.600000,""
-0.260000,0.310000,-0.010000,-174.480000,15.010000,-152.520000,""
-0.280000,0.350000,-0.020000,-176.740000,15.070000,-152.440000,""
-0.290000,0.430000,-0.020000,-178.790000,15.110000,-152.370000,""
-0.280000,0.490000,0.000000,179.180000,15.300000,-152.280000,""
-0.270000,0.480000,-0.020000,177.210000,15.400000,-152.190000,""
-0.270000,0.560000,-0.010000,175.340000,15.380000,-152.070000,""
-0.250000,0.620000,0.010000,173.430000,15.330000,-151.950000,""
-0.240000,0.610000,0.020000,171.670000,15.310000,-151.950000,""
-0.240000,0.640000,0.020000,170.080000,15.320000,-151.970000,""
-0.250000,0.660000,0.010000,168.700000,15.340000,-151.970000,""
-0.260000,0.680000,0.050000,167.640000,15.400000,-151.970000,""
-0.250000,0.700000,0.050000,166.850000,15.450000,-151.970000,""
-0.240000,0.730000,0.010000,166.150000,16.490000,-151.960000,""
-0.260000,0.750000,-0.050000,165.520000,16.530000,-151.980000,""
-0.250000,0.750000,-0.090000,164.960000,16.560000,-152.040000,""
-0.240000,0.760000,-0.150000,164.420000,16.600000,-152.060000,""
-0.210000,0.740000,-0.130000,163.930000,16.610000,-152.080000,""
-0.220000,0.730000,-0.070000,163.590000,16.620000,-152.130000,""
-0.220000,0.730000,-0.050000,163.420000,16.630000,-152.140000,""
-0.190000,0.710000,0.020000,163.420000,16.630000,-152.140000,""
-0.180000,0.680000,-0.020000,163.530000,16.650000,-152.150000,""
-0.040000,0.700000,-0.110000,163.700000,16.700000,-152.240000,""
-0.030000,0.720000,-0.130000,163.840000,16.760000,-152.410000,""
0.010000,0.730000,-0.120000,163.930000,16.810000,-152.580000,""
0.050000,0.740000,0.030000,163.910000,16.880000,-152.700000,""
0.030000,0.730000,0.140000,163.780000,16.960000,-152.800000,""
0.060000,0.720000,0.190000,163.660000,17.050000,-152.870000,""
0.150000,0.710000,0.210000,163.620000,17.130000,-152.880000,""
0.230000,0.670000,0.150000,163.660000,17.190000,-152.870000,""
0.340000,0.670000,0.070000,163.780000,17.240000,-152.870000,""
0.320000,0.660000,0.110000,163.990000,17.270000,-152.890000,""
0.260000,0.650000,0.120000,164.300000,17.300000,-152.910000,""
0.250000,0.620000,0.100000,164.670000,17.340000,-152.930000,""
0.290000,0.630000,0.090000,165.050000,17.360000,-152.970000,""
0.290000,0.640000,0.100000,165.460000,17.330000,-153.000000,""
0.310000,0.630000,0.140000,165.940000,17.270000,-153.080000,""
0.380000,0.630000,0.190000,166.410000,17.150000,-153.110000,""
0.390000,0.610000,0.210000,166.810000,17.110000,-153.150000,""
0.400000,0.490000,0.110000,167.170000,17.100000,-153.200000,""
0.430000,0.420000,0.130000,167.710000,17.110000,-153.250000,""
0.440000,0.330000,0.150000,168.620000,17.140000,-153.290000,""
0.450000,0.230000,0.210000,170.070000,17.140000,-153.320000,""
0.470000,0.220000,0.190000,171.990000,17.070000,-153.390000,""
0.440000,0.190000,0.190000,174.150000,16.970000,-153.440000,""
0.440000,0.110000,0.280000,176.380000,16.890000,-153.200000,""
0.460000,-0.060000,0.240000,178.430000,16.830000,-153.190000,""
0.460000,-0.180000,0.260000,-179.720000,16.800000,-153.180000,""
0.480000,-0.250000,0.300000,-177.650000,16.800000,-153.150000,""
0.500000,-0.300000,0.330000,-175.270000,16.850000,-153.130000,""
0.500000,-0.350000,0.330000,-172.620000,16.900000,-153.130000,""
0.520000,-0.350000,0.330000,-169.760000,16.920000,-153.130000,""
0.490000,-0.330000,0.310000,-167.270000,16.920000,-153.180000,""
0.590000,-0.350000,0.270000,-165.200000,16.960000,-153.210000,""
0.590000,-0.380000,0.250000,-163.550000,16.980000,-153.230000,""
0.570000,-0.380000,0.210000,-162.490000,16.970000,-153.270000,""
0.560000,-0.390000,0.190000,-161.800000,16.940000,-153.300000,""
0.560000,-0.430000,0.190000,-161.270000,16.910000,-153.320000,""
0.540000,-0.470000,0.130000,-160.770000,16.850000,-153.340000,""
0.560000,-0.520000,0.080000,-160.170000,16.740000,-153.380000,""
0.560000,-0.500000,0.060000,-159.420000,16.660000,-153.440000,""
0.560000,-0.500000,0.050000,-158.500000,16.590000,-153.490000,""
0.560000,-0.570000,0.090000,-157.450000,16.480000,-153.480000,""
0.550000,-0.590000,0.100000,-156.380000,16.330000,-153.440000,""
0.510000,-0.580000,0.110000,-155.490000,16.140000,-153.390000,""
0.500000,-0.610000,0.150000,-154.780000,15.930000,-153.320000,""
0.500000,-0.630000,0.190000,-154.310000,15.690000,-153.220000,""
0.470000,-0.700000,0.140000,-153.890000,15.410000,-153.110000,""
0.470000,-0.660000,0.060000,-153.430000,15.150000,-153.040000,""
0.450000,-0.790000,0.020000,-152.940000,14.880000,-153.020000,""
0.430000,-0.810000,0.000000,-152.400000,14.550000,-153.000000,""
0.410000,-0.800000,0.010000,-151.680000,14.130000,-152.950000,""
0.380000,-0.790000,0.020000,-150.830000,13.670000,-152.890000,""
0.330000,-0.780000,-0.010000,-150.030000,13.210000,-152.820000,""
0.330000,-0.740000,0.010000,-148.800000,12.730000,-152.740000,""
0.340000,-0.730000,0.060000,-148.830000,12.230000,-152.650000,""
0.350000,-0.710000,0.030000,-148.880000,11.720000,-152.550000,""
0.350000,-0.650000,-0.030000,-148.970000,11.180000,-152.360000,""
0.310000,-0.630000,-0.010000,-149.240000,10.610000,-152.200000,""
0.280000,-0.630000,0.020000,-149.700000,9.970000,-152.040000,""
0.290000,-0.560000,0.020000,-150.340000,9.340000,-151.880000,""
0.270000,-0.520000,0.010000,-151.220000,8.720000,-151.740000,""
0.200000,-0.480000,0.000000,-152.210000,8.110000,-151.660000,""
0.160000,-0.420000,0.020000,-153.310000,7.450000,-151.560000,""
0.160000,-0.390000,0.070000,-154.660000,6.720000,-151.480000,""
0.150000,-0.340000,0.070000,-156.230000,5.890000,-151.410000,""
0.130000,-0.320000,0.050000,-157.830000,4.980000,-151.390000,""
0.140000,-0.320000,0.040000,-159.380000,4.050000,-151.400000,""
0.140000,-0.300000,0.080000,-160.810000,3.100000,-151.410000,""
0.120000,-0.210000,0.040000,-162.190000,2.110000,-151.450000,""
0.060000,-0.120000,0.070000,-163.520000,1.080000,-151.480000,""
0.010000,-0.060000,0.110000,-164.800000,0.010000,-151.520000,""
0.010000,-0.050000,0.110000,-166.020000,-1.080000,-151.570000,""
0.000000,-0.040000,0.090000,-167.310000,-2.170000,-151.640000,""
-0.030000,-0.010000,0.100000,-168.630000,-3.230000,-151.750000,""
-0.060000,0.020000,0.140000,-169.880000,-4.300000,-151.860000,""
-0.060000,0.030000,0.170000,-171.040000,-5.320000,-152.000000,""
-0.090000,0.090000,0.120000,-172.090000,-6.290000,-152.060000,""
-0.100000,0.140000,0.140000,-173.100000,-19.280000,-152.110000,""
-0.130000,0.210000,0.180000,-174.130000,-20.220000,-152.120000,""
-0.170000,0.260000,0.270000,-175.140000,-21.110000,-152.090000,""
-0.180000,0.290000,0.270000,-176.190000,-21.830000,-152.040000,""
-0.180000,0.340000,0.240000,-177.510000,-22.390000,-151.960000,""
-0.230000,0.350000,0.260000,-178.940000,-22.900000,-151.860000,""
-0.250000,0.380000,0.260000,179.690000,-23.440000,-151.740000,""
-0.240000,0.380000,0.270000,178.390000,-24.030000,-151.610000,""
-0.260000,0.400000,0.340000,177.130000,-24.650000,-151.520000,""
-0.290000,0.460000,0.370000,175.970000,-25.310000,-151.430000,""
-0.320000,0.500000,0.350000,174.910000,-25.940000,-151.320000,""
-0.360000,0.540000,0.310000,173.990000,-26.470000,-151.200000,""
-0.410000,0.560000,0.300000,173.160000,-26.940000,-151.070000,""
-0.460000,0.610000,0.330000,172.240000,-27.490000,-150.920000,""
-0.470000,0.630000,0.350000,171.150000,-28.060000,-150.760000,""
-0.510000,0.670000,0.380000,169.960000,-28.570000,-150.600000,""
-0.520000,0.720000,0.420000,168.760000,-28.950000,-150.480000,""
-0.570000,0.750000,0.460000,167.580000,-29.260000,-150.470000,""
-0.630000,0.740000,0.460000,166.520000,-29.590000,-150.540000,""
-0.680000,0.750000,0.500000,165.540000,-29.960000,-150.640000,""
-0.710000,0.810000,0.560000,164.520000,-30.300000,-150.640000,""
-0.730000,0.850000,0.610000,163.400000,-30.560000,-150.550000,""
-0.800000,0.880000,0.620000,162.380000,-30.700000,-150.430000,""
-0.810000,0.880000,0.660000,161.420000,-30.670000,-150.260000,""
-0.780000,0.890000,0.670000,160.460000,-30.410000,-150.060000,""
-0.780000,0.930000,0.670000,159.310000,-29.940000,-149.780000,""
-0.850000,0.950000,0.680000,158.160000,-29.460000,-149.400000,""
-0.890000,0.980000,0.680000,157.120000,-28.920000,-148.960000,""
-0.960000,1.010000,0.630000,156.140000,-28.210000,-148.580000,""
-0.920000,1.030000,0.600000,155.040000,-27.330000,-148.300000,""
-0.950000,1.040000,0.630000,153.760000,-26.380000,-148.120000,""
-1.050000,1.050000,0.630000,152.490000,-25.380000,-148.020000,""
-1.060000,1.090000,0.620000,151.340000,-24.320000,-147.940000,""
-1.080000,1.130000,0.610000,150.390000,-23.200000,-148.000000,""
-1.130000,1.160000,0.600000,149.640000,-22.100000,-148.240000,""
-1.140000,1.170000,0.310000,148.880000,-21.010000,-148.180000,""
-1.160000,1.220000,0.360000,147.940000,-19.910000,-148.100000,""
-1.170000,1.270000,0.340000,146.840000,-18.720000,-148.100000,""
-1.130000,1.250000,0.270000,145.640000,-17.400000,-148.210000,""
-1.150000,1.230000,0.160000,144.450000,-16.020000,-148.390000,""
-1.220000,1.240000,0.080000,143.260000,-14.650000,-148.590000,""
-1.390000,1.240000,0.080000,141.980000,-13.320000,-148.780000,""
-1.360000,1.240000,0.120000,140.660000,-11.930000,-148.940000,""
-1.320000,1.260000,0.150000,139.420000,-10.400000,-149.060000,""
-1.370000,1.280000,0.190000,138.300000,-8.760000,-149.210000,""
-1.390000,1.250000,0.200000,137.280000,-7.140000,-149.410000,""
-1.370000,1.270000,0.190000,136.320000,-5.630000,-149.700000,""
-1.350000,1.330000,0.130000,135.340000,-4.220000,-150.080000,""
-1.360000,1.300000,0.150000,134.350000,-2.800000,-150.460000,""
-1.370000,1.280000,0.150000,133.420000,-1.350000,-150.740000,""
-1.340000,1.300000,0.120000,132.470000,0.100000,-150.990000,""
-1.320000,1.300000,0.070000,131.470000,1.570000,-151.290000,""
-1.360000,1.270000,0.050000,130.600000,3.060000,-151.720000,""
-1.420000,1.240000,0.070000,129.950000,4.460000,-152.310000,""
-1.400000,1.170000,0.070000,129.480000,5.650000,-153.020000,""
-1.370000,1.120000,0.110000,129.250000,6.730000,-153.770000,""
-1.320000,1.030000,0.140000,129.350000,7.850000,-154.490000,""
-1.290000,0.350000,0.190000,129.680000,9.100000,-155.120000,""
-1.300000,0.300000,0.260000,130.300000,10.480000,-155.690000,""
-1.310000,0.340000,0.250000,131.090000,11.910000,-156.220000,""
-1.310000,0.380000,0.170000,131.830000,13.320000,-156.710000,""
-1.270000,0.380000,0.110000,132.480000,14.650000,-157.130000,""
-1.230000,0.350000,0.140000,153.360000,15.890000,-157.490000,""
-1.210000,0.180000,0.170000,154.560000,17.040000,-157.850000,""
-1.170000,0.120000,0.130000,155.410000,18.080000,-158.220000,""
-1.140000,0.040000,0.100000,156.100000,18.990000,-158.600000,""
-1.090000,0.000000,0.100000,156.950000,19.800000,-158.990000,""
-1.050000,-0.030000,0.110000,158.120000,20.640000,-159.300000,""
-1.010000,-0.060000,0.130000,159.490000,21.630000,-159.510000,""
-0.970000,-0.110000,0.130000,161.000000,22.830000,-159.540000,""
-0.990000,-0.130000,0.150000,162.600000,24.210000,-159.430000,""
-0.950000,-0.160000,0.140000,164.180000,25.680000,-159.280000,""
-0.870000,-0.290000,0.090000,165.590000,27.060000,-159.140000,""
-0.850000,-0.370000,0.050000,166.850000,28.220000,-158.990000,""
-0.840000,-0.440000,0.000000,168.120000,29.170000,-158.840000,""
-0.850000,-0.490000,-0.010000,169.450000,30.090000,-158.620000,""
-0.780000,-0.530000,-0.030000,170.790000,31.160000,-158.350000,""
-0.680000,-0.570000,0.010000,172.130000,32.350000,-158.120000,""
-0.640000,-0.660000,0.060000,173.510000,33.480000,-157.910000,""
-0.570000,-0.720000,0.120000,175.080000,34.530000,-157.650000,""
-0.530000,-0.770000,0.080000,176.950000,35.530000,-157.260000,""
-0.520000,-0.830000,0.010000,179.060000,36.570000,-156.740000,""
-0.510000,-0.830000,-0.040000,-178.660000,37.670000,-156.230000,""
-0.450000,-0.830000,-0.080000,-176.260000,38.650000,-155.810000,""
-0.380000,-0.860000,-0.110000,-173.890000,39.420000,-155.470000,""
-0.340000,-0.910000,-0.150000,-171.820000,40.020000,-155.220000,""
-0.290000,-0.910000,-0.140000,-170.210000,40.460000,-155.060000,""
-0.240000,-0.930000,-0.090000,-168.880000,40.810000,-154.900000,""
-0.180000,-0.940000,0.040000,-167.570000,31.630000,-154.460000,""
-0.110000,-0.930000,0.150000,-166.230000,30.720000,-153.640000,""
-0.060000,-0.920000,0.180000,-164.950000,29.630000,-152.620000,""
-0.030000,-0.930000,0.130000,-163.800000,28.410000,-151.660000,""
-0.060000,-0.980000,0.010000,-162.720000,27.090000,-150.870000,""
-0.090000,-1.020000,-0.120000,-161.740000,25.670000,-150.210000,""
-0.080000,-1.020000,-0.200000,-160.750000,24.170000,-149.600000,""
-0.020000,-0.970000,-0.210000,-159.790000,22.640000,-149.070000,""
0.090000,-0.830000,-0.210000,-158.990000,21.000000,-148.640000,""
0.160000,-0.720000,-0.150000,-158.440000,19.250000,-148.310000,""
0.250000,-0.710000,-0.030000,-158.190000,17.510000,-148.050000,""
0.310000,-0.770000,0.110000,-158.130000,15.800000,-147.750000,""
0.370000,-0.750000,0.190000,-158.210000,14.160000,-147.320000,""
0.370000,-0.690000,0.200000,-158.420000,12.520000,-146.810000,""
0.310000,-0.610000,0.160000,-158.770000,10.880000,-146.320000,""
0.270000,-0.600000,0.120000,-159.240000,9.220000,-145.830000,""
0.230000,-0.610000,0.060000,-159.720000,7.600000,-145.360000,""
0.200000,-0.610000,-0.020000,-160.090000,6.110000,-144.870000,""
0.240000,-0.550000,-0.070000,-160.390000,4.720000,-144.570000,""
0.340000,-0.430000,-0.080000,-160.750000,3.470000,-144.420000,""
0.400000,-0.390000,0.080000,-161.210000,2.260000,-144.270000,""
0.470000,-0.360000,0.240000,-161.760000,0.980000,-143.960000,""
0.520000,-0.260000,0.330000,-162.290000,-0.430000,-143.620000,""
0.550000,-0.270000,0.300000,-162.820000,-2.000000,-143.350000,""
0.520000,-0.340000,0.260000,-163.360000,-3.820000,-143.190000,""
0.450000,-0.370000,0.200000,-163.950000,-5.500000,-142.980000,""
0.400000,-0.300000,0.270000,-164.500000,-6.820000,-142.780000,""
0.370000,-0.200000,0.310000,-164.820000,-7.810000,-142.610000,""
0.410000,-0.070000,0.330000,-165.130000,-8.690000,-142.450000,""
0.470000,0.000000,0.360000,-165.540000,-9.620000,-142.290000,""
0.530000,0.060000,0.400000,-166.220000,-10.680000,-142.000000,""
0.540000,0.090000,0.430000,-167.070000,-11.880000,-142.070000,""
0.540000,0.100000,0.520000,-167.920000,-13.220000,-142.020000,""
0.570000,0.180000,0.580000,-168.700000,-14.700000,-144.100000,""
0.560000,0.220000,0.570000,-169.480000,-16.140000,-144.290000,""
0.540000,0.230000,0.280000,-170.270000,-17.380000,-144.510000,""
0.490000,0.280000,0.240000,-171.000000,-18.380000,-144.740000,""
0.470000,0.370000,0.260000,-171.630000,-19.350000,-144.970000,""
0.520000,0.450000,0.250000,-172.180000,-20.400000,-145.190000,""
0.520000,0.530000,0.230000,-172.780000,-21.530000,-145.440000,""
0.460000,0.550000,0.170000,-173.500000,-22.720000,-145.640000,""
0.440000,0.550000,0.100000,-174.400000,-23.950000,-145.810000,""
0.430000,0.620000,0.040000,-175.530000,-25.280000,-145.990000,""
0.410000,0.660000,0.000000,-176.800000,-26.680000,-146.230000,""
0.430000,0.660000,0.000000,-178.030000,-28.010000,-146.490000,""
0.440000,0.680000,0.020000,-179.090000,-29.190000,-146.690000,""
0.390000,0.720000,0.040000,-179.800000,-30.220000,-146.940000,""
0.350000,0.770000,0.060000,179.810000,-31.220000,-147.110000,""
0.370000,0.790000,0.060000,179.470000,-32.200000,-147.220000,""
0.350000,0.820000,0.030000,179.110000,-33.220000,-147.320000,""
0.260000,0.860000,0.000000,178.690000,-34.590000,-147.470000,""
0.160000,0.830000,-0.050000,178.290000,-36.190000,-147.710000,""
0.120000,0.790000,-0.030000,177.930000,-38.020000,-148.040000,""
0.090000,0.790000,-0.020000,177.600000,-39.770000,-148.380000,""
0.040000,0.820000,-0.050000,177.350000,-41.130000,-148.730000,""
0.040000,0.670000,-0.050000,177.200000,-42.120000,-149.090000,""
0.050000,0.670000,-0.030000,177.210000,-42.860000,-149.400000,""
0.030000,0.640000,0.030000,177.380000,-43.440000,-149.670000,""
-0.030000,0.610000,0.020000,177.770000,-44.040000,-149.950000,""
-0.100000,0.630000,-0.050000,178.250000,-44.720000,-150.250000,""
-0.150000,0.640000,0.030000,178.550000,-45.460000,-150.540000,""
-0.250000,0.620000,0.060000,178.640000,-46.240000,-150.790000,""
-0.290000,0.580000,0.030000,179.070000,-47.030000,-151.040000,""
-0.300000,0.540000,0.000000,179.140000,-47.890000,-151.270000,""
-0.270000,0.520000,0.000000,179.180000,-48.860000,-151.480000,""
-0.260000,0.460000,0.010000,179.130000,-49.730000,-151.710000,""
-0.290000,0.440000,0.030000,178.990000,-50.350000,-152.010000,""
-0.370000,0.410000,-0.010000,178.800000,-50.690000,-152.340000,""
-0.430000,0.350000,-0.020000,178.730000,-50.850000,-152.660000,""
-0.460000,0.320000,0.070000,178.830000,-50.860000,-152.930000,""
-0.520000,0.310000,0.130000,179.020000,-50.700000,-153.180000,""
-0.550000,0.300000,0.140000,179.210000,-50.310000,-153.440000,""
-0.540000,0.230000,0.120000,179.490000,-49.770000,-153.700000,""
-0.530000,0.150000,0.110000,179.880000,-49.210000,-154.000000,""
-0.560000,0.110000,0.110000,-179.710000,-48.710000,-154.420000,""
-0.600000,0.080000,0.090000,-179.370000,-48.240000,-154.940000,""
-0.670000,0.050000,0.130000,-179.190000,-47.770000,-155.570000,""
-0.720000,0.030000,0.170000,-179.190000,-47.310000,-156.290000,""
-0.760000,-0.020000,0.230000,-179.260000,-46.800000,-156.990000,""
-0.790000,-0.040000,0.250000,-179.230000,-46.130000,-157.600000,""
-0.810000,-0.080000,0.260000,-179.040000,-45.290000,-158.080000,""
-0.800000,-0.110000,0.290000,-178.730000,-44.220000,-158.480000,""
-0.860000,-0.160000,0.330000,-178.310000,-43.030000,-158.900000,""
-0.870000,-0.220000,0.340000,-177.830000,-41.640000,-159.340000,""
-0.870000,-0.260000,0.340000,-177.250000,-40.300000,-159.910000,""
-0.890000,-0.300000,0.340000,-176.640000,-39.050000,-160.570000,""
-0.950000,-0.330000,0.420000,-176.010000,-37.960000,-161.280000,""
-0.980000,-0.360000,0.480000,-175.430000,-20.250000,-162.000000,""
-1.000000,-0.370000,0.580000,-174.900000,-18.670000,-162.610000,""
-1.070000,-0.350000,0.600000,-174.460000,-17.000000,-163.000000,""
-1.140000,-0.360000,0.550000,-174.140000,-15.270000,-163.320000,""
-1.160000,0.000000,0.520000,-173.930000,-13.420000,-163.740000,""
-1.170000,-0.450000,0.570000,-173.770000,-11.530000,-164.220000,""
-1.160000,-0.490000,0.660000,-173.630000,-9.520000,-164.710000,""
-1.160000,-0.540000,0.690000,-173.410000,-7.340000,-165.180000,""
-1.120000,-0.550000,0.670000,-173.020000,-4.930000,-165.820000,""
-1.120000,-0.590000,0.610000,-172.510000,-2.400000,-166.640000,""
-1.240000,-0.660000,0.650000,-171.970000,0.050000,-167.610000,""
-1.330000,-0.690000,0.710000,-171.540000,2.190000,-168.620000,""
-1.340000,-0.680000,0.740000,-171.200000,3.950000,-169.450000,""
-1.310000,-0.670000,0.780000,-170.920000,5.730000,-169.940000,""
-1.320000,-0.690000,0.780000,-170.650000,7.420000,-170.160000,""
-1.370000,-0.710000,0.780000,-170.230000,9.050000,-170.300000,""
-1.410000,-0.740000,0.760000,-169.560000,10.650000,-170.360000,""
-1.410000,-0.740000,0.730000,-168.730000,12.180000,-170.220000,""
-1.380000,-0.820000,0.690000,-167.860000,13.610000,-169.870000,""
-1.350000,-0.900000,0.670000,-166.970000,15.000000,-169.450000,""
-1.370000,-0.940000,0.690000,-166.140000,16.470000,-169.030000,""
-1.440000,-0.940000,0.730000,-165.370000,17.910000,-168.630000,""
-1.430000,-0.960000,0.760000,-164.730000,19.340000,-168.230000,""
-1.400000,-0.980000,0.750000,-164.200000,20.730000,-167.870000,""
-1.420000,-1.010000,0.700000,-163.620000,21.920000,-167.600000,""
-1.490000,-1.040000,0.680000,-162.840000,22.850000,-167.380000,""
-1.540000,-1.050000,0.620000,-161.810000,23.560000,-167.130000,""
-1.500000,-1.050000,0.560000,-160.630000,24.180000,-166.740000,""
-1.470000,-1.030000,0.500000,-159.550000,24.810000,-166.230000,""
-1.460000,-1.040000,0.440000,-158.680000,25.440000,-165.380000,""
-1.430000,-1.060000,0.440000,-158.050000,26.020000,-164.270000,""
-1.400000,-1.080000,0.540000,-157.650000,26.510000,-163.080000,""
-1.360000,-1.090000,0.600000,-157.370000,26.890000,-162.020000,""
-1.350000,-1.060000,0.590000,-157.030000,27.220000,-153.340000,""
-1.380000,-1.050000,0.510000,-156.710000,27.520000,-152.730000,""
-1.380000,-1.030000,0.060000,-156.430000,27.820000,-152.210000,""
-1.370000,-1.070000,-0.040000,-156.120000,28.140000,-151.780000,""
-1.360000,-1.090000,-0.170000,-155.510000,28.510000,-151.350000,""
-1.350000,-1.090000,-0.240000,-154.690000,28.610000,-150.890000,""
-1.270000,-1.070000,-0.300000,-153.680000,28.340000,-150.400000,""
-0.730000,-1.080000,-0.260000,-152.660000,27.870000,-149.840000,""
-0.610000,-1.080000,-0.160000,-151.890000,27.470000,-149.150000,""
-0.550000,-1.060000,-0.130000,-151.530000,25.780000,-148.370000,""
-0.490000,-1.060000,-0.160000,-151.480000,24.140000,-147.650000,""
-0.490000,-1.060000,-0.190000,-151.540000,22.790000,-147.120000,""
-0.470000,-1.070000,-0.220000,-151.750000,21.890000,-146.820000,""
-0.410000,-1.050000,-0.200000,-152.180000,20.770000,-146.580000,""
-0.380000,-1.020000,-0.170000,-152.800000,20.380000,-146.270000,""
-0.290000,-0.990000,-0.120000,-153.530000,19.950000,-145.840000,""
-0.240000,-0.940000,-0.120000,-154.310000,19.450000,-145.380000,""
-0.210000,-0.880000,-0.140000,-155.120000,18.900000,-144.970000,""
-0.140000,-0.790000,-0.160000,-155.840000,18.320000,-144.610000,""
-0.140000,-0.820000,-0.160000,-156.470000,17.710000,-144.300000,""
-0.140000,-0.910000,-0.140000,-156.960000,17.060000,-144.060000,""
-0.090000,-0.980000,-0.080000,-157.370000,16.420000,-143.880000,""
0.010000,-0.620000,0.000000,-157.870000,15.720000,-143.750000,""
0.110000,-0.610000,0.010000,-158.550000,14.870000,-143.640000,""
0.180000,-0.570000,0.030000,-159.250000,13.900000,-143.520000,""
0.200000,-0.490000,0.100000,-160.050000,12.810000,-143.500000,""
0.230000,-0.410000,0.180000,-161.030000,11.820000,-143.560000,""
0.290000,-0.370000,0.240000,-162.080000,11.020000,-143.490000,""
0.320000,-0.320000,0.270000,-163.110000,10.400000,-143.340000,""
0.290000,-0.230000,0.250000,-169.300000,9.910000,-143.140000,""
0.220000,-0.150000,0.230000,-169.840000,9.460000,-142.970000,""
0.150000,-0.090000,0.190000,-170.460000,9.010000,-142.840000,""
0.240000,-0.070000,0.160000,-171.060000,8.510000,-142.760000,""
0.280000,-0.130000,0.190000,-171.560000,7.920000,-142.810000,""
0.300000,-0.120000,0.200000,-171.960000,7.290000,-142.790000,""
0.330000,0.000000,0.200000,-172.410000,6.680000,-142.780000,""
0.390000,0.120000,0.230000,-172.990000,6.070000,-142.790000,""
0.390000,0.190000,0.270000,-173.700000,5.510000,-142.820000,""
0.340000,0.200000,0.250000,-174.340000,5.100000,-142.660000,""
0.300000,0.240000,0.080000,-174.780000,4.860000,-142.350000,""
0.300000,0.280000,0.000000,-175.220000,4.720000,-142.060000,""
0.320000,0.330000,0.190000,-175.770000,4.640000,-141.850000,""
0.330000,0.380000,0.260000,-176.480000,4.600000,-141.760000,""
0.370000,0.410000,0.500000,-177.130000,4.520000,-141.670000,""
0.370000,0.410000,0.130000,-177.600000,4.390000,-141.650000,""
0.350000,0.380000,0.500000,-177.960000,4.240000,-141.720000,""
0.400000,0.420000,0.420000,-178.290000,4.080000,-141.820000,""
0.410000,0.450000,0.220000,-178.540000,3.930000,-141.930000,""
0.380000,0.540000,0.200000,-178.730000,3.860000,-141.950000,""
0.800000,0.590000,0.090000,-178.870000,3.880000,-141.920000,""
0.000000,0.610000,0.020000,-178.980000,3.970000,-141.830000,""
